KP_ID,pe,real_TS,current_GVT,time_ahead_GVT,total_rollbacks,secondary_rollbacks
187,11,7061950.000000,9830.010742,12.858273,0,0
188,11,7061950.000000,9830.010742,5.633099,1,0
189,11,7061950.000000,9830.010742,12.432911,2,0
190,11,7061950.000000,9830.010742,14.786154,1,1
191,11,7061950.000000,9830.010742,15.216562,0,0
176,11,7062096.000000,9936.259766,5.591405,2,1
177,11,7062096.000000,9936.259766,1.357411,3,0
178,11,7062096.000000,9936.259766,4.940212,3,2
179,11,7062096.000000,9936.259766,1.584267,1,1
180,11,7062096.000000,9936.259766,4.759556,0,0
181,11,7062096.000000,9936.259766,3.435766,1,0
182,11,7062096.000000,9936.259766,2.129494,1,0
183,11,7062096.000000,9936.259766,1.846892,1,0
184,11,7062096.000000,9936.259766,5.097693,1,0
185,11,7062096.000000,9936.259766,4.872208,1,0
186,11,7062096.000000,9936.259766,4.722361,5,2
187,11,7062096.000000,9936.259766,4.050427,1,0
188,11,7062096.000000,9936.259766,5.641332,1,1
189,11,7062096.000000,9936.259766,4.57152,3,2
190,11,7062096.000000,9936.259766,5.294658,2,1
191,11,7062096.000000,9936.259766,5.687188,2,1
176,11,7062176.500000.5,10152.198242,4.449528,2,1
177,11,7062176.500000.5,10152.198242,8.240099,6,5
178,11,7062176.500000.5,10152.198242,9.16405,2,1
179,11,7062176.500000.5,10152.198242,9.291045,8,1
180,11,7062176.500000.5,10152.198242,7.298501,4,1
181,11,7062176.500000.5,10152.198242,8.606386,5,0
182,11,7062176.500000.5,10152.198242,6.544527,5,1
183,11,7062176.500000.5,10152.198242,7.048963,3,1
184,11,7062176.500000.5,10152.198242,6.06896,4,1
185,11,7062176.500000.5,10152.198242,8.530839,5,3
186,11,7062176.500000.5,10152.198242,7.500603,3,2
187,11,7062176.500000.5,10152.198242,9.049452,2,1
188,11,7062176.500000.5,10152.198242,5.574834,4,0
189,11,7062176.500000.5,10152.198242,9.688418,3,1
190,11,7062176.500000.5,10152.198242,8.238154,4,0
191,11,7062176.500000.5,10152.198242,8.145009,3,1
176,11,7062257.500000.5,10334.166016,18.842434,5,1
177,11,7062257.500000.5,10334.166016,19.031281,5,2
178,11,7062257.500000.5,10334.166016,19.205429,3,1
179,11,7062257.500000.5,10334.166016,16.131693,5,2
180,11,7062257.500000.5,10334.166016,17.945601,0,0
181,11,7062257.500000.5,10334.166016,18.700258,3,1
182,11,7062257.500000.5,10334.166016,19.093781,7,3
183,11,7062257.500000.5,10334.166016,18.474939,0,0
184,11,7062257.500000.5,10334.166016,18.111256,4,2
185,11,7062257.500000.5,10334.166016,16.846525,4,2
186,11,7062257.500000.5,10334.166016,13.431911,6,1
187,11,7062257.500000.5,10334.166016,18.648233,1,0
188,11,7062257.500000.5,10334.166016,18.503031,5,1
189,11,7062257.500000.5,10334.166016,17.577997,3,1
190,11,7062257.500000.5,10334.166016,18.895397,4,0
191,11,7062257.500000.5,10334.166016,13.2417,5,1
176,11,7062403.000000,10374.566406,10.816716,2,2
177,11,7062403.000000,10374.566406,15.598956,0,0
178,11,7062403.000000,10374.566406,15.367211,0,0
179,11,7062403.000000,10374.566406,15.728992,0,0
180,11,7062403.000000,10374.566406,13.811224,0,0
181,11,7062403.000000,10374.566406,15.760587,1,0
182,11,7062403.000000,10374.566406,13.101382,2,1
183,11,7062403.000000,10374.566406,15.26959,4,4
184,11,7062403.000000,10374.566406,9.072513,0,0
185,11,7062403.000000,10374.566406,14.897103,2,2
186,11,7062403.000000,10374.566406,15.776081,0,0
187,11,7062403.000000,10374.566406,15.469171,7,3
188,11,7062403.000000,10374.566406,14.860507,1,1
189,11,7062403.000000,10374.566406,14.209909,0,0
190,11,7062403.000000,10374.566406,15.530686,0,0
191,11,7062403.000000,10374.566406,15.554211,1,1
176,11,7062548.000000,10397.776367,16.9778,0,0
177,11,7062548.000000,10397.776367,17.013409,0,0
178,11,7062548.000000,10397.776367,17.037315,0,0
179,11,7062548.000000,10397.776367,11.294383,0,0
180,11,7062548.000000,10397.776367,16.658697,0,0
181,11,7062548.000000,10397.776367,17.19483,0,0
182,11,7062548.000000,10397.776367,12.209104,0,0
183,11,7062548.000000,10397.776367,16.620186,0,0
184,11,7062548.000000,10397.776367,16.519667,0,0
185,11,7062548.000000,10397.776367,17.208992,0,0
186,11,7062548.000000,10397.776367,16.976753,0,0
187,11,7062548.000000,10397.776367,13.298493,0,0
188,11,7062548.000000,10397.776367,15.99179,0,0
189,11,7062548.000000,10397.776367,16.570747,0,0
190,11,7062548.000000,10397.776367,17.230103,0,0
191,11,7062548.000000,10397.776367,16.937569,0,0
176,11,7062693.000000,10403.266602,35.719193,1,1
177,11,7062693.000000,10403.266602,35.375904,0,0
178,11,7062693.000000,10403.266602,36.47847,2,1
179,11,7062693.000000,10403.266602,36.832199,0,0
180,11,7062693.000000,10403.266602,35.060818,1,0
181,11,7062693.000000,10403.266602,36.189373,0,0
182,11,7062693.000000,10403.266602,36.643017,2,1
183,11,7062693.000000,10403.266602,36.703968,0,0
184,11,7062693.000000,10403.266602,36.048313,0,0
185,11,7062693.000000,10403.266602,35.080853,0,0
186,11,7062693.000000,10403.266602,36.563927,1,1
187,11,7062693.000000,10403.266602,29.391752,0,0
188,11,7062693.000000,10403.266602,36.797829,0,0
189,11,7062693.000000,10403.266602,35.700005,0,0
190,11,7062693.000000,10403.266602,35.885521,2,2
191,11,7062693.000000,10403.266602,35.597122,0,0
176,11,7062773.500000.5,11420.920898,10.932707,12,6
177,11,7062773.500000.5,11420.920898,13.64479,11,6
178,11,7062773.500000.5,11420.920898,13.756702,20,9
179,11,7062773.500000.5,11420.920898,13.614056,16,10
180,11,7062773.500000.5,11420.920898,11.731757,20,9
181,11,7062773.500000.5,11420.920898,13.582592,19,5
182,11,7062773.500000.5,11420.920898,5.198251,26,9
183,11,7062773.500000.5,11420.920898,9.973154,15,9
184,11,7062773.500000.5,11420.920898,13.645224,23,12
185,11,7062773.500000.5,11420.920898,13.478101,18,8
186,11,7062773.500000.5,11420.920898,11.442429,14,5
187,11,7062773.500000.5,11420.920898,13.010747,10,5
188,11,7062773.500000.5,11420.920898,13.063566,17,8
189,11,7062773.500000.5,11420.920898,9.159664,19,9
190,11,7062773.500000.5,11420.920898,12.129906,9,3
191,11,7062773.500000.5,11420.920898,13.865769,13,6
176,11,7062918.500000.5,13086.063477,15.038806,35,18
177,11,7062918.500000.5,13086.063477,7.715459,40,12
178,11,7062918.500000.5,13086.063477,-0.770801,29,11
179,11,7062918.500000.5,13086.063477,13.684912,30,11
180,11,7062918.500000.5,13086.063477,1.762066,37,12
181,11,7062918.500000.5,13086.063477,11.358439,30,8
182,11,7062918.500000.5,13086.063477,12.514457,32,13
183,11,7062918.500000.5,13086.063477,15.775825,32,14
184,11,7062918.500000.5,13086.063477,12.685025,28,10
185,11,7062918.500000.5,13086.063477,11.348204,35,14
186,11,7062918.500000.5,13086.063477,14.548439,34,7
187,11,7062918.500000.5,13086.063477,14.491495,21,7
188,11,7062918.500000.5,13086.063477,-1.98101,29,7
189,11,7062918.500000.5,13086.063477,-5.347516,37,24
190,11,7062918.500000.5,13086.063477,13.469247,32,11
191,11,7062918.500000.5,13086.063477,2.977165,26,8
176,11,7062919.000000,70437.5625,188.09256,545,219
177,11,7062919.000000,70437.5625,188.256592,648,242
178,11,7062919.000000,70437.5625,140.686234,516,227
179,11,7062919.000000,70437.5625,156.247772,653,249
180,11,7062919.000000,70437.5625,189.742981,509,214
181,11,7062919.000000,70437.5625,150.352264,592,193
182,11,7062919.000000,70437.5625,171.962021,619,218
183,11,7062919.000000,70437.5625,131.367493,558,192
184,11,7062919.000000,70437.5625,214.45961,620,245
185,11,7062919.000000,70437.5625,162.093964,418,160
186,11,7062919.000000,70437.5625,172.692398,677,190
187,11,7062919.000000,70437.5625,149.473633,493,211
188,11,7062919.000000,70437.5625,188.317703,667,225
189,11,7062919.000000,70437.5625,188.426468,501,220
190,11,7062919.000000,70437.5625,175.326172,514,215
191,11,7062919.000000,70437.5625,155.780472,581,225
192,12,7061511.000000,6096.469727,11.653751,65,23
193,12,7061511.000000,6096.469727,12.949747,75,22
194,12,7061511.000000,6096.469727,12.880185,68,23
195,12,7061511.000000,6096.469727,12.39094,75,22
196,12,7061511.000000,6096.469727,11.92222,59,22
197,12,7061511.000000,6096.469727,9.378802,87,33
198,12,7061511.000000,6096.469727,12.845963,52,23
199,12,7061511.000000,6096.469727,12.003428,67,23
200,12,7061511.000000,6096.469727,11.822203,87,25
201,12,7061511.000000,6096.469727,10.201766,56,17
202,12,7061511.000000,6096.469727,11.473514,78,24
203,12,7061511.000000,6096.469727,12.455833,55,23
204,12,7061511.000000,6096.469727,12.462679,89,30
205,12,7061511.000000,6096.469727,9.789986,61,23
206,12,7061511.000000,6096.469727,9.643135,58,24
207,12,7061511.000000,6096.469727,12.953461,60,20
192,12,7061657.000000,9469.614258,8.16984,86,25
193,12,7061657.000000,9469.614258,5.136121,121,42
194,12,7061657.000000,9469.614258,8.382507,83,28
195,12,7061657.000000,9469.614258,6.128129,122,31
196,12,7061657.000000,9469.614258,9.090051,92,38
197,12,7061657.000000,9469.614258,9.093391,119,42
198,12,7061657.000000,9469.614258,8.879024,86,34
199,12,7061657.000000,9469.614258,8.554822,88,40
200,12,7061657.000000,9469.614258,8.274366,108,46
201,12,7061657.000000,9469.614258,7.518531,89,35
202,12,7061657.000000,9469.614258,7.289476,88,22
203,12,7061657.000000,9469.614258,8.784833,76,24
204,12,7061657.000000,9469.614258,7.277067,93,38
205,12,7061657.000000,9469.614258,6.594173,85,35
206,12,7061657.000000,9469.614258,5.813041,88,32
207,12,7061657.000000,9469.614258,8.41466,95,46
192,12,7061803.000000,9788.93457,10.338334,2,0
193,12,7061803.000000,9788.93457,10.530634,5,1
194,12,7061803.000000,9788.93457,0.96606,6,1
195,12,7061803.000000,9788.93457,7.45486,3,0
196,12,7061803.000000,9788.93457,11.383263,2,1
197,12,7061803.000000,9788.93457,11.238381,3,2
198,12,7061803.000000,9788.93457,2.315959,7,2
199,12,7061803.000000,9788.93457,10.841225,4,1
200,12,7061803.000000,9788.93457,11.347894,6,1
201,12,7061803.000000,9788.93457,11.137087,4,1
202,12,7061803.000000,9788.93457,11.378201,4,2
203,12,7061803.000000,9788.93457,9.570631,2,0
204,12,7061803.000000,9788.93457,10.889767,3,1
205,12,7061803.000000,9788.93457,11.05836,4,1
206,12,7061803.000000,9788.93457,10.959144,4,1
207,12,7061803.000000,9788.93457,7.543121,3,2
192,12,7061950.000000,9830.010742,8.439387,0,0
193,12,7061950.000000,9830.010742,11.02626,0,0
194,12,7061950.000000,9830.010742,10.799389,0,0
195,12,7061950.000000,9830.010742,10.622562,0,0
196,12,7061950.000000,9830.010742,10.707047,0,0
197,12,7061950.000000,9830.010742,11.015299,0,0
198,12,7061950.000000,9830.010742,10.480317,0,0
199,12,7061950.000000,9830.010742,11.092733,0,0
200,12,7061950.000000,9830.010742,9.701517,1,1
201,12,7061950.000000,9830.010742,9.529277,0,0
202,12,7061950.000000,9830.010742,8.132837,0,0
203,12,7061950.000000,9830.010742,10.772023,0,0
204,12,7061950.000000,9830.010742,8.435074,1,0
205,12,7061950.000000,9830.010742,10.891934,0,0
206,12,7061950.000000,9830.010742,8.900826,0,0
207,12,7061950.000000,9830.010742,11.251759,0,0
192,12,7062096.000000,9936.259766,-3.999877,1,0
193,12,7062096.000000,9936.259766,1.532407,0,0
194,12,7062096.000000,9936.259766,-0.233394,1,0
195,12,7062096.000000,9936.259766,1.817719,0,0
196,12,7062096.000000,9936.259766,4.716891,0,0
197,12,7062096.000000,9936.259766,5.190898,0,0
198,12,7062096.000000,9936.259766,4.624581,1,0
199,12,7062096.000000,9936.259766,1.296599,2,0
200,12,7062096.000000,9936.259766,3.341224,1,1
201,12,7062096.000000,9936.259766,3.652463,1,1
202,12,7062096.000000,9936.259766,5.083109,0,0
203,12,7062096.000000,9936.259766,5.229317,1,0
204,12,7062096.000000,9936.259766,4.986599,1,0
205,12,7062096.000000,9936.259766,4.495445,2,0
206,12,7062096.000000,9936.259766,4.622604,1,1
207,12,7062096.000000,9936.259766,1.033376,0,0
192,12,7062176.500000.5,10152.198242,3.503722,2,0
193,12,7062176.500000.5,10152.198242,3.676749,2,0
194,12,7062176.500000.5,10152.198242,4.707443,3,1
195,12,7062176.500000.5,10152.198242,4.368032,7,3
196,12,7062176.500000.5,10152.198242,4.398148,5,4
197,12,7062176.500000.5,10152.198242,4.637201,3,0
198,12,7062176.500000.5,10152.198242,1.598436,4,1
199,12,7062176.500000.5,10152.198242,2.280762,4,1
200,12,7062176.500000.5,10152.198242,4.432759,5,0
201,12,7062176.500000.5,10152.198242,1.693653,4,2
202,12,7062176.500000.5,10152.198242,4.810519,3,1
203,12,7062176.500000.5,10152.198242,-3.293004,1,0
204,12,7062176.500000.5,10152.198242,4.467243,2,0
205,12,7062176.500000.5,10152.198242,2.146196,5,2
206,12,7062176.500000.5,10152.198242,2.756067,3,1
207,12,7062176.500000.5,10152.198242,2.84557,1,0
192,12,7062257.500000.5,10334.166016,27.986134,7,3
193,12,7062257.500000.5,10334.166016,28.443903,5,3
194,12,7062257.500000.5,10334.166016,28.507631,4,1
195,12,7062257.500000.5,10334.166016,28.378046,8,3
196,12,7062257.500000.5,10334.166016,27.821272,8,4
197,12,7062257.500000.5,10334.166016,28.241014,6,0
198,12,7062257.500000.5,10334.166016,27.962156,5,2
199,12,7062257.500000.5,10334.166016,28.440315,0,0
200,12,7062257.500000.5,10334.166016,25.681633,3,2
201,12,7062257.500000.5,10334.166016,27.321199,2,1
202,12,7062257.500000.5,10334.166016,26.277431,8,0
203,12,7062257.500000.5,10334.166016,27.750011,2,2
204,12,7062257.500000.5,10334.166016,27.672815,4,2
205,12,7062257.500000.5,10334.166016,28.465036,3,0
206,12,7062257.500000.5,10334.166016,28.048054,2,0
207,12,7062257.500000.5,10334.166016,26.970922,8,1
192,12,7062403.000000,10374.566406,21.474405,4,3
193,12,7062403.000000,10374.566406,23.513992,1,1
194,12,7062403.000000,10374.566406,25.342384,2,0
195,12,7062403.000000,10374.566406,24.571884,2,2
196,12,7062403.000000,10374.566406,20.593906,1,0
197,12,7062403.000000,10374.566406,22.755367,2,2
198,12,7062403.000000,10374.566406,17.820602,3,2
199,12,7062403.000000,10374.566406,23.487085,2,1
200,12,7062403.000000,10374.566406,25.759096,4,1
201,12,7062403.000000,10374.566406,22.819117,4,2
202,12,7062403.000000,10374.566406,24.925966,3,1
203,12,7062403.000000,10374.566406,25.776428,2,1
204,12,7062403.000000,10374.566406,16.646198,5,3
205,12,7062403.000000,10374.566406,22.020624,2,0
206,12,7062403.000000,10374.566406,19.639944,2,0
207,12,7062403.000000,10374.566406,16.538733,3,1
192,12,7062548.000000,10397.776367,22.649916,5,3
193,12,7062548.000000,10397.776367,24.432312,3,2
194,12,7062548.000000,10397.776367,23.658623,0,0
195,12,7062548.000000,10397.776367,20.911362,1,1
196,12,7062548.000000,10397.776367,23.922834,1,0
197,12,7062548.000000,10397.776367,21.431639,3,0
198,12,7062548.000000,10397.776367,24.72352,0,0
199,12,7062548.000000,10397.776367,23.846018,0,0
200,12,7062548.000000,10397.776367,23.013226,0,0
201,12,7062548.000000,10397.776367,24.019064,1,1
202,12,7062548.000000,10397.776367,23.825817,3,0
203,12,7062548.000000,10397.776367,20.41992,0,0
204,12,7062548.000000,10397.776367,18.647243,1,0
205,12,7062548.000000,10397.776367,23.807827,3,2
206,12,7062548.000000,10397.776367,24.342691,3,1
207,12,7062548.000000,10397.776367,20.051216,0,0
192,12,7062693.000000,10403.266602,36.888248,2,1
193,12,7062693.000000,10403.266602,38.341484,2,1
194,12,7062693.000000,10403.266602,35.612118,0,0
195,12,7062693.000000,10403.266602,37.202183,0,0
196,12,7062693.000000,10403.266602,41.404739,1,0
197,12,7062693.000000,10403.266602,37.510822,1,0
198,12,7062693.000000,10403.266602,41.055611,2,1
199,12,7062693.000000,10403.266602,41.309723,0,0
200,12,7062693.000000,10403.266602,38.023083,2,2
201,12,7062693.000000,10403.266602,40.984821,2,1
202,12,7062693.000000,10403.266602,33.313263,3,1
203,12,7062693.000000,10403.266602,39.590652,1,0
204,12,7062693.000000,10403.266602,36.490768,1,0
205,12,7062693.000000,10403.266602,36.350914,1,1
206,12,7062693.000000,10403.266602,30.940317,2,1
207,12,7062693.000000,10403.266602,39.189945,0,0
192,12,7062773.500000.5,11420.920898,7.308111,25,6
193,12,7062773.500000.5,11420.920898,9.440867,27,12
194,12,7062773.500000.5,11420.920898,9.974004,20,6
195,12,7062773.500000.5,11420.920898,9.561781,25,10
196,12,7062773.500000.5,11420.920898,6.530743,17,11
197,12,7062773.500000.5,11420.920898,9.818474,21,5
198,12,7062773.500000.5,11420.920898,10.004885,21,5
199,12,7062773.500000.5,11420.920898,8.237885,22,8
200,12,7062773.500000.5,11420.920898,10.195628,29,11
201,12,7062773.500000.5,11420.920898,5.635872,25,10
202,12,7062773.500000.5,11420.920898,8.944473,30,11
203,12,7062773.500000.5,11420.920898,7.986153,27,9
204,12,7062773.500000.5,11420.920898,6.75701,34,18
205,12,7062773.500000.5,11420.920898,6.963693,26,13
206,12,7062773.500000.5,11420.920898,9.346106,32,20
207,12,7062773.500000.5,11420.920898,10.171527,22,14
192,12,7062918.500000.5,13110.869141,68.147064,31,16
193,12,7062918.500000.5,13110.869141,74.846672,33,11
194,12,7062918.500000.5,13110.869141,68.337852,27,8
195,12,7062918.500000.5,13110.869141,72.922821,34,16
196,12,7062918.500000.5,13110.869141,37.265411,30,16
197,12,7062918.500000.5,13110.869141,59.847706,35,11
198,12,7062918.500000.5,13110.869141,60.631748,29,14
199,12,7062918.500000.5,13110.869141,71.533821,23,13
200,12,7062918.500000.5,13110.869141,54.881027,29,6
201,12,7062918.500000.5,13110.869141,60.682751,20,3
202,12,7062918.500000.5,13110.869141,61.849815,29,13
203,12,7062918.500000.5,13110.869141,40.246876,36,13
204,12,7062918.500000.5,13110.869141,73.497276,31,15
205,12,7062918.500000.5,13110.869141,74.37674,26,12
206,12,7062918.500000.5,13110.869141,61.277077,29,13
207,12,7062918.500000.5,13110.869141,75.022652,27,10
192,12,7062919.000000,70792.054688,42.773891,494,195
193,12,7062919.000000,70792.054688,32.843246,631,212
194,12,7062919.000000,70792.054688,38.512329,436,163
195,12,7062919.000000,70792.054688,19.362028,648,205
196,12,7062919.000000,70792.054688,26.011852,427,186
197,12,7062919.000000,70792.054688,31.908102,617,187
198,12,7062919.000000,70792.054688,-8.353007,469,179
199,12,7062919.000000,70792.054688,-2.930452,468,194
200,12,7062919.000000,70792.054688,37.53466,697,206
201,12,7062919.000000,70792.054688,31.523697,448,171
202,12,7062919.000000,70792.054688,32.955624,631,223
203,12,7062919.000000,70792.054688,24.663914,491,176
204,12,7062919.000000,70792.054688,31.120094,656,217
205,12,7062919.000000,70792.054688,0.675773,497,216
206,12,7062919.000000,70792.054688,41.662083,516,178
207,12,7062919.000000,70792.054688,34.018448,514,208
208,13,7061511.000000,6096.469727,11.311068,112,42
209,13,7061511.000000,6096.469727,5.482488,164,59
210,13,7061511.000000,6096.469727,11.249866,113,57
211,13,7061511.000000,6096.469727,11.41251,149,41
212,13,7061511.000000,6096.469727,11.056293,113,60
213,13,7061511.000000,6096.469727,9.832512,149,42
214,13,7061511.000000,6096.469727,9.848372,113,40
215,13,7061511.000000,6096.469727,11.077021,126,59
216,13,7061511.000000,6096.469727,9.964534,154,49
217,13,7061511.000000,6096.469727,11.001136,134,61
218,13,7061511.000000,6096.469727,10.524391,151,46
219,13,7061511.000000,6096.469727,11.048458,121,47
220,13,7061511.000000,6096.469727,10.298019,149,46
221,13,7061511.000000,6096.469727,10.42102,106,46
222,13,7061511.000000,6096.469727,10.672426,138,53
223,13,7061511.000000,6096.469727,10.321742,111,46
208,13,7061657.000000,9469.614258,4.805835,63,25
209,13,7061657.000000,9469.614258,6.244792,64,21
210,13,7061657.000000,9469.614258,5.589476,47,21
211,13,7061657.000000,9469.614258,5.757272,70,22
212,13,7061657.000000,9469.614258,5.970077,53,29
213,13,7061657.000000,9469.614258,4.936152,66,22
214,13,7061657.000000,9469.614258,4.618389,44,19
215,13,7061657.000000,9469.614258,6.189634,54,31
216,13,7061657.000000,9469.614258,3.504477,66,24
217,13,7061657.000000,9469.614258,5.40625,48,16
218,13,7061657.000000,9469.614258,5.64307,59,17
219,13,7061657.000000,9469.614258,3.110305,49,26
220,13,7061657.000000,9469.614258,6.181952,73,28
221,13,7061657.000000,9469.614258,4.814556,54,24
222,13,7061657.000000,9469.614258,5.576173,53,27
223,13,7061657.000000,9469.614258,4.132225,57,25
208,13,7061803.000000,9788.93457,7.115433,0,0
209,13,7061803.000000,9788.93457,6.409488,1,0
210,13,7061803.000000,9788.93457,3.054957,0,0
211,13,7061803.000000,9788.93457,7.522467,0,0
212,13,7061803.000000,9788.93457,6.062198,0,0
213,13,7061803.000000,9788.93457,7.381211,1,0
214,13,7061803.000000,9788.93457,7.542596,1,0
215,13,7061803.000000,9788.93457,6.194714,0,0
216,13,7061803.000000,9788.93457,7.147798,0,0
217,13,7061803.000000,9788.93457,6.546146,2,1
218,13,7061803.000000,9788.93457,7.547771,0,0
219,13,7061803.000000,9788.93457,7.229301,0,0
220,13,7061803.000000,9788.93457,7.516356,0,0
221,13,7061803.000000,9788.93457,7.228112,0,0
222,13,7061803.000000,9788.93457,4.862185,0,0
223,13,7061803.000000,9788.93457,7.341457,0,0
208,13,7061950.000000,9830.010742,-0.270687,0,0
209,13,7061950.000000,9830.010742,10.481483,0,0
210,13,7061950.000000,9830.010742,11.210172,0,0
211,13,7061950.000000,9830.010742,10.829513,1,0
212,13,7061950.000000,9830.010742,11.120871,1,0
213,13,7061950.000000,9830.010742,9.469102,0,0
214,13,7061950.000000,9830.010742,6.749345,0,0
215,13,7061950.000000,9830.010742,8.394056,0,0
216,13,7061950.000000,9830.010742,9.568037,0,0
217,13,7061950.000000,9830.010742,7.767542,0,0
218,13,7061950.000000,9830.010742,11.182209,0,0
219,13,7061950.000000,9830.010742,11.286759,0,0
220,13,7061950.000000,9830.010742,8.365094,2,1
221,13,7061950.000000,9830.010742,11.182636,0,0
222,13,7061950.000000,9830.010742,7.657494,0,0
223,13,7061950.000000,9830.010742,-9.778909,0,0
208,13,7062096.000000,9936.259766,7.073543,1,1
209,13,7062096.000000,9936.259766,5.432961,0,0
210,13,7062096.000000,9936.259766,5.122022,1,1
211,13,7062096.000000,9936.259766,-2.173195,2,0
212,13,7062096.000000,9936.259766,6.488349,0,0
213,13,7062096.000000,9936.259766,6.039656,0,0
214,13,7062096.000000,9936.259766,5.331361,0,0
215,13,7062096.000000,9936.259766,4.863074,1,1
216,13,7062096.000000,9936.259766,6.891878,2,0
217,13,7062096.000000,9936.259766,3.831162,0,0
218,13,7062096.000000,9936.259766,3.269842,0,0
219,13,7062096.000000,9936.259766,4.973808,1,1
220,13,7062096.000000,9936.259766,4.711876,1,0
221,13,7062096.000000,9936.259766,5.458409,0,0
222,13,7062096.000000,9936.259766,5.768288,0,0
223,13,7062096.000000,9936.259766,6.970446,2,1
208,13,7062176.500000.5,10152.198242,1.285443,3,1
209,13,7062176.500000.5,10152.198242,6.196371,0,0
210,13,7062176.500000.5,10152.198242,6.261693,2,1
211,13,7062176.500000.5,10152.198242,1.862146,1,0
212,13,7062176.500000.5,10152.198242,2.249982,3,1
213,13,7062176.500000.5,10152.198242,6.202991,1,0
214,13,7062176.500000.5,10152.198242,5.902412,2,2
215,13,7062176.500000.5,10152.198242,-0.737433,5,0
216,13,7062176.500000.5,10152.198242,6.362815,5,3
217,13,7062176.500000.5,10152.198242,6.276213,1,0
218,13,7062176.500000.5,10152.198242,5.40366,4,0
219,13,7062176.500000.5,10152.198242,6.254024,1,0
220,13,7062176.500000.5,10152.198242,-3.511256,3,0
221,13,7062176.500000.5,10152.198242,5.852715,0,0
222,13,7062176.500000.5,10152.198242,6.41515,4,1
223,13,7062176.500000.5,10152.198242,5.733764,1,0
208,13,7062257.500000.5,10334.166016,20.602858,2,0
209,13,7062257.500000.5,10334.166016,20.763205,2,0
210,13,7062257.500000.5,10334.166016,18.309561,2,0
211,13,7062257.500000.5,10334.166016,20.514853,1,1
212,13,7062257.500000.5,10334.166016,21.048918,1,0
213,13,7062257.500000.5,10334.166016,19.557465,0,0
214,13,7062257.500000.5,10334.166016,19.154198,1,0
215,13,7062257.500000.5,10334.166016,20.789755,1,0
216,13,7062257.500000.5,10334.166016,18.453053,2,0
217,13,7062257.500000.5,10334.166016,18.857052,3,0
218,13,7062257.500000.5,10334.166016,20.740623,2,2
219,13,7062257.500000.5,10334.166016,20.824869,1,0
220,13,7062257.500000.5,10334.166016,17.639633,1,0
221,13,7062257.500000.5,10334.166016,16.430088,1,1
222,13,7062257.500000.5,10334.166016,20.959341,4,0
223,13,7062257.500000.5,10334.166016,20.757517,2,0
208,13,7062403.000000,10374.566406,27.708586,1,0
209,13,7062403.000000,10374.566406,26.261803,2,2
210,13,7062403.000000,10374.566406,27.839066,0,0
211,13,7062403.000000,10374.566406,24.115561,3,3
212,13,7062403.000000,10374.566406,27.744774,0,0
213,13,7062403.000000,10374.566406,27.648499,1,0
214,13,7062403.000000,10374.566406,27.181429,0,0
215,13,7062403.000000,10374.566406,25.220722,4,1
216,13,7062403.000000,10374.566406,24.287266,0,0
217,13,7062403.000000,10374.566406,24.284746,4,2
218,13,7062403.000000,10374.566406,24.519114,0,0
219,13,7062403.000000,10374.566406,23.021366,1,1
220,13,7062403.000000,10374.566406,25.748796,1,1
221,13,7062403.000000,10374.566406,27.554621,4,3
222,13,7062403.000000,10374.566406,26.242085,0,0
223,13,7062403.000000,10374.566406,24.662014,2,2
208,13,7062548.000000,10397.776367,26.697866,0,0
209,13,7062548.000000,10397.776367,24.990393,2,1
210,13,7062548.000000,10397.776367,26.84474,0,0
211,13,7062548.000000,10397.776367,26.089001,1,0
212,13,7062548.000000,10397.776367,25.181814,1,0
213,13,7062548.000000,10397.776367,25.388132,0,0
214,13,7062548.000000,10397.776367,27.394278,1,0
215,13,7062548.000000,10397.776367,25.310188,0,0
216,13,7062548.000000,10397.776367,27.12882,0,0
217,13,7062548.000000,10397.776367,25.419403,2,0
218,13,7062548.000000,10397.776367,27.262094,2,1
219,13,7062548.000000,10397.776367,23.40567,1,0
220,13,7062548.000000,10397.776367,24.501516,1,0
221,13,7062548.000000,10397.776367,25.845486,0,0
222,13,7062548.000000,10397.776367,26.372625,1,1
223,13,7062548.000000,10397.776367,24.08868,1,0
208,13,7062693.000000,10403.266602,32.435333,1,1
209,13,7062693.000000,10403.266602,29.964102,2,1
210,13,7062693.000000,10403.266602,31.69558,1,0
211,13,7062693.000000,10403.266602,28.711594,1,1
212,13,7062693.000000,10403.266602,33.52092,1,1
213,13,7062693.000000,10403.266602,32.313606,2,1
214,13,7062693.000000,10403.266602,33.087849,2,0
215,13,7062693.000000,10403.266602,32.464611,1,1
216,13,7062693.000000,10403.266602,32.886719,1,0
217,13,7062693.000000,10403.266602,30.119196,2,0
218,13,7062693.000000,10403.266602,31.688478,1,1
219,13,7062693.000000,10403.266602,32.634396,1,1
220,13,7062693.000000,10403.266602,33.010326,1,1
221,13,7062693.000000,10403.266602,32.814568,1,0
222,13,7062693.000000,10403.266602,31.54188,1,0
223,13,7062693.000000,10403.266602,32.080643,2,2
208,13,7062773.500000.5,11420.920898,-4.071287,2,0
209,13,7062773.500000.5,11420.920898,-0.37363,8,2
210,13,7062773.500000.5,11420.920898,-2.670817,4,1
211,13,7062773.500000.5,11420.920898,-0.605628,9,3
212,13,7062773.500000.5,11420.920898,-3.176412,3,0
213,13,7062773.500000.5,11420.920898,0,8,3
